_id,isPb,wpm,acc,rawWpm,consistency,charStats,mode,mode2,quoteLength,restartCount,testDuration,afkDuration,incompleteTestSeconds,punctuation,numbers,language,funbox,difficulty,lazyMode,blindMode,bailedOut,tags,timestamp,chars,errors,extra,missed
676e1bf798949642938deb19,True,38.0,91.21,38.0,59.71,380;0;0;0,time,120,-1,0,120.01,0,0.0,False,False,english,,expert,False,False,False,,2024-12-27 03:16:07,380,0,0,0
676d835d9894964293891ac2,False,31.3,84.08,31.3,50.9,313;0;0;0,time,120,-1,0,120.0,0,0.0,False,False,english,,normal,False,False,False,,2024-12-26 16:25:01,313,0,0,0
676d82cf98949642938913bd,False,38.4,89.66,38.4,62.15,384;0;0;0,time,120,-1,0,120.0,0,0.0,False,False,english,,normal,False,False,False,,2024-12-26 16:22:39,384,0,0,0
676d820f9894964293890a54,False,39.79,91.34,39.79,60.65,398;0;0;0,time,120,-1,0,120.02,0,0.0,False,False,english,,normal,False,False,False,,2024-12-26 16:19:27,398,0,0,0
676d679b989496429387d197,True,42.6,93.7,42.6,63.53,426;0;0;0,time,120,-1,0,120.0,0,0.0,False,False,english,,normal,False,False,False,,2024-12-26 14:26:35,426,0,0,0
676abdb2989496429371c930,True,42.5,93.86,42.5,64.77,425;0;0;0,time,120,-1,0,120.01,0,0.0,False,False,english,,normal,False,False,False,,2024-12-24 13:57:06,425,0,0,0
6769863c9894964293672dc9,False,39.7,92.63,39.7,57.77,397;0;0;0,time,120,-1,0,120.0,1,0.0,False,False,english,,normal,False,False,False,,2024-12-23 15:48:12,397,0,0,0
67697bd91df1c69f15a077d2,False,34.1,88.35,34.5,56.47,341;1;0;0,time,120,-1,0,120.01,1,0.0,False,False,english,,normal,False,False,False,,2024-12-23 15:03:53,341,1,0,0
676978f71df1c69f15a0555c,False,35.1,92.71,35.1,49.78,351;0;0;0,time,120,-1,0,120.01,9,0.0,False,False,english,,normal,False,False,False,,2024-12-23 14:51:35,351,0,0,0
676966161df1c69f159f6b5a,False,38.2,93.73,38.2,62.52,382;0;0;0,time,120,-1,0,120.01,0,0.0,False,False,english,,normal,False,False,False,,2024-12-23 13:31:02,382,0,0,0
6768ce071df1c69f159a00fd,False,34.3,90.84,34.3,55.26,343;0;0;0,time,120,-1,0,120.01,2,0.0,False,False,english,,normal,False,False,False,,2024-12-23 02:42:15,343,0,0,0
67679b621df1c69f15901127,False,36.4,92.08,36.4,59.64,364;0;0;0,time,120,-1,0,120.01,0,0.0,False,False,english,,normal,False,False,False,,2024-12-22 04:53:54,364,0,0,0
6766d11d1df1c69f158a246d,False,33.0,88.39,33.0,57.56,330;0;0;0,time,120,-1,0,120.02,0,0.0,False,False,english,,normal,False,False,False,,2024-12-21 14:30:53,330,0,0,0
6766ce961df1c69f158a09a7,False,39.0,91.49,39.2,58.95,390;2;0;0,time,120,-1,0,120.01,0,0.0,False,False,english,,normal,False,False,False,,2024-12-21 14:20:06,390,2,0,0
6764e25b1df1c69f15787ba7,False,32.4,83.21,32.5,50.2,324;1;0;0,time,120,-1,0,120.0,0,0.0,False,False,english,,normal,False,False,False,,2024-12-20 03:19:55,324,1,0,0
6764e1da1df1c69f1578778c,False,39.3,91.53,39.6,63.72,393;1;0;0,time,120,-1,0,120.01,0,0.0,False,False,english,,normal,False,False,False,,2024-12-20 03:17:46,393,1,0,0
6764e12f1df1c69f1578724a,False,38.8,92.18,38.8,58.02,388;0;0;0,time,120,-1,0,120.0,0,0.0,False,False,english,,normal,False,False,False,,2024-12-20 03:14:55,388,0,0,0
6763c3aa1df1c69f156bd567,False,39.5,93.4,39.5,58.54,395;0;0;0,time,120,-1,0,120.01,0,0.0,False,False,english,,normal,False,False,False,,2024-12-19 06:56:42,395,0,0,0
6762fb081df1c69f1563affb,False,32.8,89.71,33.0,55.64,328;1;0;0,time,120,-1,0,120.0,3,0.0,False,False,english,,normal,False,False,False,,2024-12-18 16:40:40,328,1,0,0
6762f9b61df1c69f156398bc,False,31.1,88.3,31.3,53.49,311;1;0;0,time,120,-1,0,120.0,1,0.0,False,False,english,,normal,False,False,False,,2024-12-18 16:35:02,311,1,0,0
6762f91d1df1c69f15638e75,False,37.4,90.26,37.4,59.71,374;0;0;0,time,120,-1,0,120.01,0,0.0,False,False,english,,normal,False,False,False,,2024-12-18 16:32:29,374,0,0,0
6761b08d1df1c69f1554e49a,False,36.4,90.27,37.2,58.97,364;2;1;0,time,120,-1,0,120.01,0,0.0,False,False,english,,normal,False,False,False,,2024-12-17 17:10:37,364,2,1,0
6761a5721df1c69f155421ca,False,36.9,89.42,36.9,56.46,369;0;0;0,time,120,-1,0,120.0,0,0.0,False,False,english,,normal,False,False,False,,2024-12-17 16:23:13,369,0,0,0
676077811df1c69f1546ff6c,False,31.1,88.71,31.9,48.83,311;1;0;2,time,120,-1,0,120.0,3,0.0,False,False,english,,normal,False,False,False,,2024-12-16 18:54:57,311,1,0,2
675cf5571df1c69f1525cf2d,False,33.6,87.28,34.0,55.46,336;1;0;0,time,120,-1,0,120.02,0,0.0,False,False,english,,normal,False,False,False,,2024-12-14 03:02:47,336,1,0,0
675cf4d51df1c69f1525cb8b,False,35.7,88.21,35.7,56.59,357;0;0;0,time,120,-1,0,120.0,0,0.0,False,False,english,,normal,False,False,False,,2024-12-14 03:00:37,357,0,0,0
675c5f0b1df1c69f151f72c2,False,35.0,88.34,35.0,58.84,350;0;0;0,time,120,-1,0,120.01,0,0.0,False,False,english,,normal,False,False,False,,2024-12-13 16:21:31,350,0,0,0
675c5e8c1df1c69f151f69a8,False,34.7,88.89,34.7,56.03,347;0;0;0,time,120,-1,0,120.01,0,0.0,False,False,english,,normal,False,False,False,,2024-12-13 16:19:24,347,0,0,0
675b0fe81df1c69f15106b2f,False,30.1,90.0,30.6,45.17,301;1;0;0,time,120,-1,0,120.0,4,0.0,False,False,english,,normal,False,False,False,,2024-12-12 16:31:36,301,1,0,0
675a8aaf1df1c69f1509c6b4,False,36.7,91.13,36.7,56.84,367;0;0;0,time,120,-1,0,120.01,0,0.0,False,False,english,,normal,False,False,False,,2024-12-12 07:03:11,367,0,0,0
675a7b271df1c69f150932f8,False,31.1,85.79,31.1,50.99,311;0;0;0,time,120,-1,0,120.02,1,0.0,False,False,english,,normal,False,False,False,,2024-12-12 05:56:55,311,0,0,0
6759c7fd1df1c69f15018508,False,39.3,94.94,39.4,58.15,393;1;0;0,time,120,-1,0,120.0,0,0.0,False,False,english,,normal,False,False,False,,2024-12-11 17:12:29,393,1,0,0
6759b3481df1c69f15001acd,False,40.7,93.2,40.7,64.85,407;0;0;0,time,120,-1,0,120.01,0,0.0,False,False,english,,normal,False,False,False,,2024-12-11 15:44:08,407,0,0,0
675872426111f4bec9a9f040,False,39.2,94.03,39.2,59.52,392;0;0;0,time,120,-1,0,120.0,1,0.0,False,False,english,,normal,False,False,False,,2024-12-10 16:54:26,392,0,0,0
6757d8996111f4bec9a2714f,False,32.7,87.05,33.3,53.06,327;1;0;0,time,120,-1,0,120.01,2,0.0,False,False,english,,normal,False,False,False,,2024-12-10 05:58:49,327,1,0,0
6757d8186111f4bec9a26cc7,False,34.7,89.65,35.4,54.33,347;2;0;0,time,120,-1,0,120.01,0,0.0,False,False,english,,normal,False,False,False,,2024-12-10 05:56:40,347,2,0,0
6757047e6111f4bec9988b2f,False,32.7,88.74,32.7,58.48,327;0;0;0,time,120,-1,0,120.0,0,0.0,False,False,english,,normal,False,False,False,,2024-12-09 14:53:50,327,0,0,0
675703fc6111f4bec99882dd,False,37.1,88.86,37.1,59.31,371;0;0;0,time,120,-1,0,120.01,2,0.0,False,False,english,,normal,False,False,False,,2024-12-09 14:51:40,371,0,0,0
675482206111f4bec98275ef,False,36.8,91.44,36.8,61.48,368;0;0;0,time,120,-1,0,120.01,0,0.0,False,False,english,,normal,False,False,False,,2024-12-07 17:13:04,368,0,0,0
675481886111f4bec9826fcd,False,34.3,91.56,34.3,57.17,343;0;0;0,time,120,-1,0,120.01,1,0.0,False,False,english,,normal,False,False,False,,2024-12-07 17:10:32,343,0,0,0
6753c43444765f7d6cad087a,False,28.3,87.5,28.6,44.4,283;1;0;0,time,120,-1,0,120.01,3,0.0,False,False,english,,normal,False,False,False,,2024-12-07 03:42:44,283,1,0,0
6753187044765f7d6ca52b69,False,41.1,94.09,41.1,64.74,411;0;0;0,time,120,-1,0,120.01,0,0.0,False,False,english,,normal,False,False,False,,2024-12-06 15:29:52,411,0,0,0
6751cd3844765f7d6c955a7f,False,38.5,94.16,38.5,62.2,385;0;0;0,time,120,-1,0,120.01,0,0.0,False,False,english,,normal,False,False,False,,2024-12-05 15:56:40,385,0,0,0
674db57586fa6e365ffd439c,True,41.4,95.22,41.4,61.6,414;0;0;0,time,120,-1,0,120.0,0,0.0,False,False,english,,normal,False,False,False,,2024-12-02 13:26:13,414,0,0,0
674bf57f86fa6e365feb6096,False,35.3,90.63,35.3,54.09,353;0;0;0,time,120,-1,0,120.0,0,0.0,False,False,english,,normal,False,False,False,,2024-12-01 05:34:55,353,0,0,0
674b370c86fa6e365fe563b2,False,35.7,92.11,35.7,58.88,357;0;0;0,time,120,-1,0,120.01,0,0.0,False,False,english,,normal,False,False,False,,2024-11-30 16:02:20,357,0,0,0
674b368986fa6e365fe55da8,False,34.0,89.69,34.0,53.55,340;0;0;0,time,120,-1,0,120.0,0,0.0,False,False,english,,normal,False,False,False,,2024-11-30 16:00:09,340,0,0,0
674b360686fa6e365fe557ee,False,32.6,89.78,32.6,55.7,163;0;0;0,time,60,-1,0,60.0,0,0.0,False,False,english,,normal,False,False,False,,2024-11-30 15:57:58,163,0,0,0
674b35c186fa6e365fe554e3,False,27.0,84.24,27.0,40.38,135;0;0;0,time,60,-1,0,60.01,0,0.0,False,False,english,,normal,False,False,False,,2024-11-30 15:56:49,135,0,0,0
674a75eb86fa6e365fde5c34,False,36.8,93.07,36.8,57.69,184;0;0;0,time,60,-1,0,60.0,0,0.0,False,False,english,,normal,False,False,False,,2024-11-30 02:18:19,184,0,0,0
6749e70e86fa6e365fd9ad1d,False,30.0,87.03,33.0,42.48,150;3;1;2,time,60,-1,0,60.0,6,0.0,False,False,english,,normal,False,False,False,,2024-11-29 16:08:46,150,3,1,2
6749b13886fa6e365fd6f8ef,False,30.2,91.01,33.2,37.17,151;3;1;1,time,60,-1,0,60.0,6,0.0,False,False,english,,normal,False,False,False,,2024-11-29 12:19:04,151,3,1,1
67488aa586fa6e365fcbeb2b,False,30.79,88.14,30.79,57.86,154;0;0;0,time,60,-1,0,60.01,0,0.0,False,False,english,,normal,False,False,False,,2024-11-28 15:22:13,154,0,0,0
67488a5986fa6e365fcbe732,False,33.0,89.42,33.0,50.97,165;0;0;0,time,60,-1,0,60.0,0,0.0,False,False,english,,normal,False,False,False,,2024-11-28 15:20:57,165,0,0,0
67488a1386fa6e365fcbe3a3,False,34.2,89.18,34.6,58.02,171;1;0;0,time,60,-1,0,60.0,0,0.0,False,False,english,,normal,False,False,False,,2024-11-28 15:19:47,171,1,0,0
674889d086fa6e365fcbe030,False,35.8,90.45,35.8,53.52,179;0;0;0,time,60,-1,0,60.01,0,0.0,False,False,english,,normal,False,False,False,,2024-11-28 15:18:40,179,0,0,0
67487c0186fa6e365fcb22e4,False,30.2,86.19,30.2,45.88,151;0;0;0,time,60,-1,0,60.01,0,0.0,False,False,english,,normal,False,False,False,,2024-11-28 14:19:45,151,0,0,0
67487ba386fa6e365fcb1da8,False,38.1,93.45,38.1,55.28,381;0;0;0,time,120,-1,0,120.0,0,0.0,False,False,english,,normal,False,False,False,,2024-11-28 14:18:11,381,0,0,0
67487b1d86fa6e365fcb15fc,True,38.9,95.87,38.9,62.28,389;0;0;0,time,120,-1,0,120.01,1,0.0,False,False,english,,normal,False,False,False,,2024-11-28 14:15:57,389,0,0,0
674704db86fa6e365fbb038f,False,33.8,92.33,34.4,56.93,338;0;1;0,time,120,-1,0,120.0,1,0.0,False,False,english,,normal,False,False,False,,2024-11-27 11:39:07,338,0,1,0
6747005e86fa6e365fbad00a,False,36.5,95.57,36.5,56.48,365;0;0;0,time,120,-1,0,120.01,1,0.0,False,False,english,,normal,False,False,False,,2024-11-27 11:19:58,365,0,0,0
6746c9ee86fa6e365fb870be,False,36.1,94.36,36.2,56.12,361;1;0;0,time,120,-1,0,120.01,0,0.0,False,False,english,,normal,False,False,False,,2024-11-27 07:27:42,361,1,0,0
6745bbfd86fa6e365fabfaeb,False,37.4,92.36,37.4,58.72,374;0;0;0,time,120,-1,0,120.01,1,0.0,False,False,english,,normal,False,False,False,,2024-11-26 12:15:57,374,0,0,0
67448d8686fa6e365f9e75cd,False,32.2,88.86,32.2,53.24,322;0;0;0,time,120,-1,0,120.0,1,0.0,False,False,english,,normal,False,False,False,,2024-11-25 14:45:26,322,0,0,0
67448d0886fa6e365f9e6d4f,False,33.5,89.56,33.5,54.07,335;0;0;0,time,120,-1,0,120.0,1,0.0,False,False,english,,normal,False,False,False,,2024-11-25 14:43:20,335,0,0,0
67448c8886fa6e365f9e64d9,False,32.3,89.37,32.3,52.63,323;0;0;0,time,120,-1,0,120.0,1,0.0,False,False,english,,normal,False,False,False,,2024-11-25 14:41:11,323,0,0,0
67448c0686fa6e365f9e5c37,False,30.3,92.99,30.3,35.72,303;0;0;0,time,120,-1,0,120.0,20,0.0,False,False,english,,normal,False,False,False,,2024-11-25 14:39:02,303,0,0,0
67447edf86fa6e365f9d7f8a,False,36.3,92.73,36.3,59.27,363;0;0;0,time,120,-1,0,120.0,0,0.0,False,False,english,,normal,False,False,False,,2024-11-25 13:42:54,363,0,0,0
674200ce86fa6e365f8591b9,False,35.2,92.53,35.2,55.99,352;0;0;0,time,120,-1,0,120.0,1,0.0,False,False,english,,normal,False,False,False,,2024-11-23 16:20:30,352,0,0,0
673f35ee72e2e364f40b9cc4,False,37.2,94.21,37.2,57.32,372;0;0;0,time,120,-1,0,120.01,0,0.0,False,False,english,,normal,False,False,False,,2024-11-21 13:30:22,372,0,0,0
673ea59872e2e364f40561fb,False,32.2,90.74,32.8,54.73,322;1;0;0,time,120,-1,0,120.01,0,0.0,False,False,english,,normal,False,False,False,,2024-11-21 03:14:32,322,1,0,0
673e04bc72e2e364f4fd43eb,True,38.3,97.22,38.3,58.89,383;0;0;0,time,120,-1,0,120.01,1,0.0,False,False,english,,normal,False,False,False,,2024-11-20 15:48:12,383,0,0,0
673cc0b172e2e364f4ed4a3b,False,29.9,90.15,29.9,43.44,299;0;0;0,time,120,-1,0,120.0,8,0.0,False,False,english,,normal,False,False,False,,2024-11-19 16:45:37,299,0,0,0
673cc03072e2e364f4ed4071,False,32.3,90.86,32.3,49.25,323;0;0;0,time,120,-1,0,120.0,1,0.0,False,False,english,,normal,False,False,False,,2024-11-19 16:43:28,323,0,0,0
673b5f58cb87917df29e7e37,False,31.5,93.06,31.9,53.07,315;1;0;0,time,120,-1,0,120.0,1,0.0,False,False,english,,normal,False,False,False,,2024-11-18 15:38:00,315,1,0,0
673b5acbcb87917df29e24da,False,30.4,89.66,30.4,52.67,304;0;0;0,time,120,-1,0,120.0,1,0.0,False,False,english,,normal,False,False,False,,2024-11-18 15:18:35,304,0,0,0
673b5a2acb87917df29e1929,False,36.2,94.18,36.8,54.25,362;1;0;0,time,120,-1,0,120.0,0,0.0,False,False,english,,normal,False,False,False,,2024-11-18 15:15:54,362,1,0,0
673b5996cb87917df29e0e2c,False,31.5,91.81,31.5,51.97,315;0;0;0,time,120,-1,0,120.0,0,0.0,False,False,english,,normal,False,False,False,,2024-11-18 15:13:26,315,0,0,0
673b496bcb87917df29cdc76,False,28.8,90.88,28.8,47.19,288;0;0;0,time,120,-1,0,120.01,0,0.0,False,False,english,,normal,False,False,False,,2024-11-18 14:04:27,288,0,0,0
673b385acb87917df29bc4a4,False,30.1,90.14,30.7,49.34,301;1;0;0,time,120,-1,0,120.01,0,0.0,False,False,english,,normal,False,False,False,,2024-11-18 12:51:38,301,1,0,0
67395384cb87917df288d60a,False,32.2,91.6,32.2,54.86,322;0;0;0,time,120,-1,0,120.0,0,0.0,False,False,english,,normal,False,False,False,,2024-11-17 02:23:00,322,0,0,0
673813bccb87917df27d42bd,False,30.2,89.14,30.5,57.45,302;1;0;0,time,120,-1,0,120.0,2,0.0,False,False,english,,normal,False,False,False,,2024-11-16 03:38:36,302,1,0,0
67381329cb87917df27d3e33,False,22.3,83.7,22.3,30.99,223;0;0;0,time,120,-1,0,120.01,10,0.0,False,False,english,,normal,False,False,False,,2024-11-16 03:36:09,223,0,0,0
673812a6cb87917df27d3a3d,False,26.7,91.25,26.7,40.22,267;0;0;0,time,120,-1,0,120.01,8,0.0,False,False,english,,normal,False,False,False,,2024-11-16 03:33:58,267,0,0,0
67373de5cb87917df2727226,False,36.7,95.88,36.7,56.9,367;0;0;0,time,120,-1,0,120.0,1,0.0,False,False,english,,normal,False,False,False,,2024-11-15 12:26:13,367,0,0,0
6736f2dccb87917df26f2b3a,False,33.9,93.07,34.5,53.59,339;1;0;0,time,120,-1,1,120.01,1,26.72,False,False,english,,normal,False,False,False,,2024-11-15 07:06:04,339,1,0,0
6736f040cb87917df26f0fe5,True,37.0,93.23,37.0,60.21,370;0;0;0,time,120,-1,0,120.01,0,0.0,False,False,english,,normal,False,False,False,,2024-11-15 06:54:56,370,0,0,0
6736a800cb87917df26c48d8,False,32.7,93.54,32.7,52.42,327;0;0;0,time,120,-1,0,120.01,2,0.0,False,False,english,,normal,False,False,False,,2024-11-15 01:46:40,327,0,0,0
67304ee4cb87917df21ecea1,False,35.1,92.67,35.1,58.87,351;0;0;0,time,120,-1,0,120.0,0,0.0,False,False,english,,normal,False,False,False,,2024-11-10 06:12:52,351,0,0,0
67304e2bcb87917df21ec824,False,34.0,92.08,34.0,55.46,340;0;0;0,time,120,-1,0,120.01,0,0.0,False,False,english,,normal,False,False,False,,2024-11-10 06:09:47,340,0,0,0
67304da1cb87917df21ec3ae,False,34.7,92.61,35.1,54.9,347;2;0;0,time,120,-1,0,120.01,1,0.0,False,False,english,,normal,False,False,False,,2024-11-10 06:07:29,347,2,0,0
672df8b3cb87917df206be79,False,31.0,93.84,31.0,48.14,310;0;0;0,time,120,-1,0,120.0,4,0.0,False,False,english,,normal,False,False,False,,2024-11-08 11:40:35,310,0,0,0
672df835cb87917df206b8dd,False,31.5,89.2,31.9,52.58,315;1;0;0,time,120,-1,0,120.0,1,0.0,False,False,english,,normal,False,False,False,,2024-11-08 11:38:29,315,1,0,0
672df752cb87917df206af3e,False,33.0,90.81,33.0,58.25,330;0;0;0,time,120,-1,0,120.01,0,0.0,False,False,english,,normal,False,False,False,,2024-11-08 11:34:42,330,0,0,0
672df6d2cb87917df206a9cb,False,35.1,90.68,36.2,56.97,351;2;0;0,time,120,-1,0,120.01,0,0.0,False,False,english,,normal,False,False,False,,2024-11-08 11:32:34,351,2,0,0
672df626cb87917df206a249,False,36.4,93.55,37.8,64.61,364;3;0;0,time,120,-1,0,120.02,0,0.0,False,False,english,,normal,False,False,False,,2024-11-08 11:29:42,364,3,0,0
672df5a4cb87917df2069cce,False,34.5,93.28,34.5,51.1,345;0;0;0,time,120,-1,0,120.01,9,0.0,False,False,english,,normal,False,False,False,,2024-11-08 11:27:32,345,0,0,0
672ce084cb87917df2f9c130,False,28.5,90.43,28.5,52.36,285;0;0;0,time,120,-1,0,120.0,1,0.0,False,False,english,,normal,False,False,False,,2024-11-07 15:45:08,285,0,0,0
672ce004cb87917df2f9b7e4,False,30.1,91.64,30.1,48.86,301;0;0;0,time,120,-1,0,120.0,5,0.0,False,False,english,,normal,False,False,False,,2024-11-07 15:43:00,301,0,0,0
672cdf83cb87917df2f9aed3,False,29.99,90.48,29.99,35.18,75;0;0;0,time,30,-1,0,30.01,0,0.0,False,False,english,,normal,False,False,False,,2024-11-07 15:40:51,75,0,0,0
672cb2d4cb87917df2f6b6a7,False,36.4,94.79,36.4,54.84,91;0;0;0,time,30,-1,0,30.0,0,0.0,False,False,english,,normal,False,False,False,,2024-11-07 12:30:12,91,0,0,0
672cb2b1cb87917df2f6b4d5,False,34.79,90.1,36.79,59.82,87;1;0;0,time,30,-1,0,30.01,0,0.0,False,False,english,,normal,False,False,False,,2024-11-07 12:29:37,87,1,0,0
672cb281cb87917df2f6b29d,False,41.58,94.55,41.58,59.37,52;0;0;0,time,15,-1,0,15.01,0,0.0,False,False,english,,normal,False,False,False,,2024-11-07 12:28:49,52,0,0,0
672a0ca1cb87917df2d64929,False,25.58,81.82,31.98,45.27,32;2;0;0,time,15,-1,0,15.01,0,0.0,False,False,english,,normal,False,False,False,,2024-11-05 12:16:33,32,2,0,0
672a0c77cb87917df2d64736,False,34.39,89.58,34.39,45.24,43;0;0;0,time,15,-1,0,15.01,0,0.0,False,False,english,,normal,False,False,False,,2024-11-05 12:15:51,43,0,0,0
672a0c63cb87917df2d6462d,False,20.79,75.0,39.98,68.64,26;7;2;0,time,15,-1,0,15.01,0,0.0,False,False,english,,normal,False,False,False,,2024-11-05 12:15:31,26,7,2,0
672a0c4ecb87917df2d64507,False,36.8,90.2,36.8,51.11,46;0;0;0,time,15,-1,0,15.0,0,0.0,False,False,english,,normal,False,False,False,,2024-11-05 12:15:10,46,0,0,0
672a0c39cb87917df2d64426,False,37.59,94.23,37.59,51.96,47;0;0;0,time,15,-1,0,15.0,0,0.0,False,False,english,,normal,False,False,False,,2024-11-05 12:14:49,47,0,0,0
672a0c1ecb87917df2d642c5,False,35.99,88.24,35.99,51.11,45;0;0;0,time,15,-1,0,15.01,0,0.0,False,False,english,,normal,False,False,False,,2024-11-05 12:14:22,45,0,0,0
672a0c09cb87917df2d641be,False,37.59,94.12,37.59,57.35,47;0;0;0,time,15,-1,0,15.0,0,0.0,False,False,english,,normal,False,False,False,,2024-11-05 12:14:01,47,0,0,0
672a0beccb87917df2d64057,False,37.6,92.16,37.6,60.13,47;0;0;0,time,15,-1,0,15.0,0,0.0,False,False,english,,normal,False,False,False,,2024-11-05 12:13:32,47,0,0,0
67277ab850538de2c2a9a1e4,False,23.18,76.6,33.57,50.84,29;3;1;0,time,15,-1,0,15.01,0,0.0,False,False,english,,normal,False,False,False,,2024-11-03 13:29:28,29,3,1,0
67277aa050538de2c2a9a0c4,False,43.2,96.49,43.2,70.86,54;0;0;0,time,15,-1,0,15.0,0,0.0,False,False,english,,normal,False,False,False,,2024-11-03 13:29:04,54,0,0,0
67277a8950538de2c2a99fae,False,27.97,87.76,37.57,65.62,35;2;0;1,time,15,-1,0,15.01,0,0.0,False,False,english,,normal,False,False,False,,2024-11-03 13:28:41,35,2,0,1
67277a7550538de2c2a99ebe,False,28.79,78.85,39.19,59.41,36;4;1;0,time,15,-1,0,15.0,0,0.0,False,False,english,,normal,False,False,False,,2024-11-03 13:28:21,36,4,1,0
67277a6050538de2c2a99da3,False,33.6,86.54,38.4,51.96,42;2;0;0,time,15,-1,0,15.0,0,0.0,False,False,english,,normal,False,False,False,,2024-11-03 13:28:00,42,2,0,0
67277a4b50538de2c2a99cb2,False,27.19,80.39,39.18,57.35,34;6;0;0,time,15,-1,0,15.01,0,0.0,False,False,english,,normal,False,False,False,,2024-11-03 13:27:39,34,6,0,0
67277a3050538de2c2a99b51,False,41.99,94.59,41.99,69.47,105;0;0;0,time,30,-1,0,30.01,0,0.0,False,False,english,,normal,False,False,False,,2024-11-03 13:27:12,105,0,0,0
67277a0650538de2c2a99917,True,42.39,97.25,42.39,60.78,106;0;0;0,time,30,-1,0,30.01,0,0.0,False,False,english,,normal,False,False,False,,2024-11-03 13:26:30,106,0,0,0
672779de50538de2c2a9973a,False,35.2,93.72,35.2,61.33,176;0;0;0,time,60,-1,0,60.01,1,0.0,False,False,english,,normal,False,False,False,,2024-11-03 13:25:50,176,0,0,0
6727799950538de2c2a99424,True,40.79,97.17,40.79,68.38,204;0;0;0,time,60,-1,0,60.01,0,0.0,False,False,english,,normal,False,False,False,,2024-11-03 13:24:41,204,0,0,0
6727793750538de2c2a98fb3,False,32.99,91.85,33.99,61.96,165;1;0;0,time,60,-1,0,60.01,0,0.0,False,False,english,,normal,False,False,False,,2024-11-03 13:23:03,165,1,0,0
67264a5a50538de2c29f61d7,False,31.8,91.26,32.8,55.48,159;0;1;0,time,60,-1,0,60.0,0,0.0,False,False,english,,normal,False,False,False,,2024-11-02 15:50:50,159,0,1,0
67264a1750538de2c29f5eea,False,32.4,92.13,32.4,55.68,162;0;0;0,time,60,-1,0,60.0,0,0.0,False,False,english,,normal,False,False,False,,2024-11-02 15:49:43,162,0,0,0
672649d250538de2c29f5bbc,False,36.8,92.93,36.8,59.63,184;0;0;0,time,60,-1,0,60.0,0,0.0,False,False,english,,normal,False,False,False,,2024-11-02 15:48:34,184,0,0,0
6726498950538de2c29f5888,False,35.3,95.29,35.8,61.33,353;1;0;0,time,120,-1,0,120.0,0,0.0,False,False,english,,normal,False,False,False,,2024-11-02 15:47:21,353,1,0,0
6724e8dc50538de2c2911c13,False,24.5,87.37,26.1,41.49,245;4;0;0,time,120,-1,0,120.01,7,0.0,False,False,english,,normal,False,False,False,,2024-11-01 14:42:36,245,4,0,0
6724e76750538de2c291040f,False,30.7,89.68,30.7,51.66,307;0;0;0,time,120,-1,0,120.01,0,0.0,False,False,english,,normal,False,False,False,,2024-11-01 14:36:23,307,0,0,0
6724e6e450538de2c290fb17,False,32.3,90.4,34.8,50.43,323;5;0;0,time,120,-1,0,120.0,1,0.0,False,False,english,,normal,False,False,False,,2024-11-01 14:34:12,323,5,0,0
6724e65650538de2c290f162,False,25.7,83.42,37.6,62.33,257;33;1;0,time,120,-1,0,120.0,1,0.0,False,False,english,,normal,False,False,False,,2024-11-01 14:31:50,257,33,1,0
6724e5b950538de2c290e67d,False,27.4,89.16,27.4,41.99,274;0;0;0,time,120,-1,0,120.0,4,0.0,False,False,english,,normal,False,False,False,,2024-11-01 14:29:13,274,0,0,0
6724e1e350538de2c290a3ac,False,34.2,90.31,34.2,58.67,342;0;0;0,time,120,-1,0,120.01,1,0.0,False,False,english,,normal,False,False,False,,2024-11-01 14:12:50,342,0,0,0
6724e15f50538de2c2909acd,False,33.0,91.4,33.0,54.93,330;0;0;0,time,120,-1,0,120.01,1,0.0,False,False,english,,normal,False,False,False,,2024-11-01 14:10:39,330,0,0,0
6724e0b850538de2c2908f5a,False,33.5,90.96,33.5,51.35,335;0;0;0,time,120,-1,0,120.0,1,0.0,False,False,english,,normal,False,False,False,,2024-11-01 14:07:52,335,0,0,0
6723287950538de2c27d05ba,False,30.7,90.12,30.7,52.22,307;0;0;0,time,120,-1,0,120.0,1,0.0,False,False,english,,normal,False,False,False,,2024-10-31 06:49:29,307,0,0,0
672327fb50538de2c27d00ec,False,34.0,93.75,34.0,59.27,340;0;0;0,time,120,-1,0,120.0,0,0.0,False,False,english,,normal,False,False,False,,2024-10-31 06:47:23,340,0,0,0
6723277b50538de2c27cfc4f,False,35.9,93.83,35.9,58.45,359;0;0;0,time,120,-1,0,120.0,1,0.0,False,False,english,,normal,False,False,False,,2024-10-31 06:45:15,359,0,0,0
672326f450538de2c27cf74a,False,27.99,89.8,38.79,60.55,70;4;1;0,time,30,-1,0,30.01,1,0.0,False,False,english,,normal,False,False,False,,2024-10-31 06:43:00,70,4,1,0
672326cc50538de2c27cf5e0,False,34.39,91.58,34.79,55.33,86;1;0;0,time,30,-1,0,30.01,1,0.0,False,False,english,,normal,False,False,False,,2024-10-31 06:42:20,86,1,0,0
6722e83d50538de2c27abad0,False,24.79,84.42,24.79,37.15,62;0;0;0,time,30,-1,0,30.01,0,0.0,False,False,english,,normal,False,False,False,,2024-10-31 02:15:25,62,0,0,0
