_id,isPb,wpm,acc,rawWpm,consistency,charStats,mode,mode2,quoteLength,restartCount,testDuration,afkDuration,incompleteTestSeconds,punctuation,numbers,language,funbox,difficulty,lazyMode,blindMode,bailedOut,tags,timestamp
691ca37fd8e248a53b26cc7d,,47.99,92.08,47.99,65.6,240;0;0;0,time,60,-1,0,60.01,0,0,false,false,english,,normal,false,false,false,,1763484543000
691ca33dd8e248a53b26c7b5,,50.59,94.05,50.59,64.39,253;0;0;0,time,60,-1,0,60.01,0,0,false,false,english,,normal,false,false,false,,1763484477000
691ca2fcd8e248a53b26c338,,48.99,92.86,48.99,66.71,245;0;0;0,time,60,-1,0,60.01,0,0,false,false,english,,normal,false,false,false,,1763484412000
691ca2b6d8e248a53b26be8d,,53.8,94.74,53.8,61.08,269;0;0;0,time,60,-1,0,60,0,0,false,false,english,,normal,false,false,false,,1763484342000
69189c0f73393afa8b80f6b1,,43.8,90.32,43.8,56.66,219;0;0;0,time,60,-1,0,60,0,0,false,false,english,,normal,false,false,false,,1763220495000
69189bcc73393afa8b80f3d4,,48.2,91.85,49,62.72,241;0;0;1,time,60,-1,0,60,0,0,false,false,english,,normal,false,false,false,,1763220428000
6908997b3ba5c30337ff2069,,46.19,90.98,46.19,66.56,231;0;0;0,time,60,-1,0,60.01,0,0,false,false,english,,normal,false,false,false,,1762171259000
690899383ba5c30337ff1de5,,44.99,89.64,44.99,59.91,225;0;0;0,time,60,-1,0,60.01,0,0,false,false,english,,normal,false,false,false,,1762171192000
690898f63ba5c30337ff1b4b,,37.59,84.82,37.59,50.5,188;0;0;0,time,60,-1,0,60.01,0,0,false,false,english,,normal,false,false,false,,1762171126000
690898b23ba5c30337ff18bc,,45.99,87.36,46.99,58.6,230;2;0;0,time,60,-1,0,60.01,0,0,false,false,english,,normal,false,false,false,,1762171058000
68fef97d58e46f71a95e6e92,,49.6,93.01,50.4,61.71,248;1;0;0,time,60,-1,0,60,0,0,false,false,english,,normal,false,false,false,,1761540477000
68fdad7058e46f71a9545b0a,,42.79,90.46,42.79,58.5,214;0;0;0,time,60,-1,0,60.01,1,0,false,false,english,,normal,false,false,false,,1761455472000
68ecc006c2c5004cd41d1f37,,47.6,91.25,47.6,61.82,238;0;0;0,time,60,-1,0,60,0,0,false,false,english,,normal,false,false,false,,1760346118000
68ecbfb9c2c5004cd41d1c78,,49.39,90.88,49.59,66.23,247;1;0;0,time,60,-1,0,60.01,0,0,false,false,english,,normal,false,false,false,,1760346041000
68eb99b5c2c5004cd413f10c,,47.19,90.6,48.19,61.97,236;1;0;0,time,60,-1,0,60.01,0,0,false,false,english,,normal,false,false,false,,1760270773000
68e885dac2c5004cd4fb8b18,,49.39,95.09,49.99,64.86,247;1;0;0,time,60,-1,0,60.01,0,0,false,false,english,,normal,false,false,false,,1760069082000
68e68d5bc2c5004cd4e88ebe,,35.79,81.33,35.79,53.21,179;0;0;0,time,60,-1,0,60.02,0,0,false,false,english,,normal,false,false,false,,1759939931000
68e68d0ac2c5004cd4e88a17,,47,92.25,47,62.44,235;0;0;0,time,60,-1,0,60,0,0,false,false,english,,normal,false,false,false,,1759939850000
68e68cc5c2c5004cd4e88602,,55.59,95.88,55.99,70.4,278;2;0;0,time,60,-1,0,60.01,0,0,false,false,english,,normal,false,false,false,,1759939781000
68e15015c2c5004cd4bacc6b,,53.38,94.72,53.38,64.48,267;0;0;0,time,60,-1,0,60.02,0,0,false,false,english,,normal,false,false,false,,1759596565000
68e14fcec2c5004cd4bac97b,,39.19,85.59,39.19,55.8,196;0;0;0,time,60,-1,0,60.01,0,0,false,false,english,,normal,false,false,false,,1759596494000
68e14f75c2c5004cd4bac5e6,,46.4,91.86,46.4,59.01,232;0;0;0,time,60,-1,0,60,0,0,false,false,english,,normal,false,false,false,,1759596405000
68d29019dcd5c426fe83ba0c,,46.8,89.51,48,62.77,234;1;0;0,time,60,-1,0,60.01,0,0,false,false,english,,normal,false,false,false,,1758629913000
68d24f74dcd5c426fe81597e,true,57.39,96.31,57.39,69.7,287;0;0;0,time,60,-1,0,60.01,0,0,false,false,english,,normal,false,false,false,,1758613364000
68d24f2cdcd5c426fe8156d4,,34.4,91.67,34.4,26.57,172;0;0;0,time,60,-1,0,60,12,0,false,false,english,,normal,false,false,false,,1758613292000
68cadc69dcd5c426fe403bd3,,39.79,87.5,39.79,55.64,199;0;0;0,time,60,-1,0,60.01,0,0,false,false,english,,normal,false,false,false,,1758125161000
68c23de0dcd5c426fef25c1e,,45.99,92.8,45.99,66.59,230;0;0;0,time,60,-1,0,60.01,0,0,false,false,english,,normal,false,false,false,,1757560288000
68b544c5eff67c4fdc69b140,,52.98,94.31,52.98,68.46,265;0;0;0,time,60,-1,0,60.02,0,0,false,false,english,,normal,false,false,false,,1756710085000
68b301cfeff67c4fdc5aa15d,,45.4,90.94,45.4,61.12,227;0;0;0,time,60,-1,0,60.01,0,0,false,false,english,,normal,false,false,false,,1756561871000
68b30183eff67c4fdc5a9ea8,,52.39,92.93,52.39,71.27,262;0;0;0,time,60,-1,0,60.01,0,0,false,false,english,,normal,false,false,false,,1756561795000
68af310c895ff374fc01185b,,47,91.95,48.6,63.46,235;3;0;0,time,60,-1,0,60.01,0,0,false,false,english,,normal,false,false,false,,1756311819000
68af30c9895ff374fc011514,,47,93.82,48,61.6,235;0;1;0,time,60,-1,0,60,0,0,false,false,english,,normal,false,false,false,,1756311753000
68abfc12895ff374fce452f8,,43.39,88.21,43.39,55.81,217;0;0;0,time,60,-1,0,60.01,0,0,false,false,english,,normal,false,false,false,,1756101650000
68abfbb9895ff374fce45078,,49.99,90.43,50.79,63.3,250;3;0;0,time,60,-1,0,60.01,0,0,false,false,english,,normal,false,false,false,,1756101561000
68abfb36895ff374fce44cbd,,47.79,90.64,47.79,63.45,239;0;0;0,time,60,-1,0,60.01,0,0,false,false,english,,normal,false,false,false,,1756101430000
68aa9cd3895ff374fcdb0db5,,36.79,84.3,37.39,60.69,184;2;0;0,time,60,-1,0,60.01,0,0,false,false,english,,normal,false,false,false,,1756011731000
68aa9c76895ff374fcdb0b9f,,45.39,92.37,45.39,60.47,227;0;0;0,time,60,-1,0,60.01,0,0,false,false,english,,normal,false,false,false,,1756011638000
68aa9c33895ff374fcdb0a23,,38.19,88.5,38.59,51.29,191;2;0;0,time,60,-1,0,60.01,0,0,false,false,english,,normal,false,false,false,,1756011571000
